Nome do Arquivo,Classe,Hu 1,Hu 2,Hu 3,Hu 4,Hu 5,Hu 6,Hu 7
ROI_42_6,Paciente com Esteatose,0.0015573597940277827,2.1084047437469143e-10,4.4857814170413786e-12,3.2952562968590944e-12,5.6215992038547556e-24,-3.0153109135401935e-17,1.1353807998118614e-23
ROI_42_7,Paciente com Esteatose,0.0015559102644343448,1.8040330570459614e-09,3.7939117714988475e-13,2.810851541705981e-12,2.8394845428189466e-24,-1.1658253694242867e-16,-6.024365210031418e-25
ROI_42_8,Paciente com Esteatose,0.001535834449123304,1.479526435014271e-11,4.8297306085458854e-12,1.6139008137155636e-12,-4.1284060783210084e-24,-6.159414300061476e-18,1.805255117138133e-24
ROI_42_9,Paciente com Esteatose,0.0015330216116213346,4.619101778430615e-10,1.9658365729378186e-12,4.3753428091119613e-13,-1.117774148320363e-25,-9.003463024276618e-18,-3.900822027626563e-25
ROI_43_0,Paciente com Esteatose,0.0032616792936184334,8.991774880919651e-09,5.5126224600581734e-11,2.4886800352191095e-11,9.186651684995638e-22,-1.0429293385057806e-15,7.585487827617591e-23
ROI_43_1,Paciente com Esteatose,0.004354651140970497,4.6318268729470175e-09,9.361165858110066e-11,4.0084949366620646e-10,-6.98018715923022e-20,-2.12044606406252e-14,-3.401612556913319e-20
ROI_43_2,Paciente com Esteatose,0.0013993365275981112,1.0617808821670482e-09,5.192080294377864e-12,8.640288076680352e-13,-4.611456349535412e-25,-7.42682474578381e-18,-1.770996588007298e-24
ROI_43_3,Paciente com Esteatose,0.00264482443321193,1.3686253472937823e-09,2.833045967887058e-11,1.8929290260906772e-11,4.019866893104739e-22,4.1867389208037397e-17,-1.7482528484663062e-22
ROI_43_4,Paciente com Esteatose,0.00153149588840472,3.477828564417458e-11,7.765718168514253e-12,1.9362349134987624e-13,-1.3281196857305763e-25,-1.085202555537517e-18,-1.9680443206612553e-25
ROI_43_5,Paciente com Esteatose,0.001672253338497248,1.551142235634387e-09,1.332305811563545e-11,6.298044274390187e-12,-5.955469986636271e-24,3.655844872727265e-17,-5.738311193805467e-23
ROI_43_6,Paciente com Esteatose,0.002471166776279749,2.2397683529293074e-09,1.0599757956880232e-11,1.6039301366769158e-12,2.7497070232791325e-25,-6.88789402194948e-17,-6.6077018305780066e-24
ROI_43_7,Paciente com Esteatose,0.002967732048936824,2.7838183396353065e-09,2.949050179895135e-11,1.8157805745151336e-11,4.159959915306631e-22,4.943931348032876e-16,-5.915386378931797e-23
ROI_43_8,Paciente com Esteatose,0.0014957786160792854,6.151398992812555e-10,2.8370039149987026e-12,2.1046874212046863e-12,2.3021690504698177e-24,3.7117701665701786e-17,-4.598895468731416e-24
ROI_43_9,Paciente com Esteatose,0.001969417387215243,1.25139929235512e-09,8.770924393315468e-12,6.8505077216374154e-12,5.162920453170013e-23,8.243723475907364e-18,-1.2417527692092468e-23
ROI_44_0,Paciente com Esteatose,0.0018039454691439608,7.197257409940758e-10,1.9315280059441413e-12,3.574940160349498e-12,-1.9020806752547243e-24,9.250050453639188e-17,-9.199488605752708e-24
ROI_44_1,Paciente com Esteatose,0.001995957645394477,1.4930158426427628e-09,1.188579036737115e-11,1.7556072492936194e-11,7.034868136371602e-23,5.100453969242624e-16,-2.436508780294536e-22
ROI_44_2,Paciente com Esteatose,0.0022536396358807838,2.0869511912230827e-09,7.255533330239189e-12,2.5295553489837777e-11,3.2737969206123564e-22,1.956427323318295e-16,1.012853063088415e-22
ROI_44_3,Paciente com Esteatose,0.002184178102432149,6.343021785586708e-11,2.2496317746461478e-11,1.9297415022850752e-11,2.159242078312324e-22,3.7039924198757055e-17,3.391741029434984e-22
ROI_44_4,Paciente com Esteatose,0.0022511548844101545,7.111192795639042e-10,3.003286697657404e-11,1.4476036647002042e-11,1.6620478162532075e-22,8.821894596617258e-17,-2.5195580191290793e-22
ROI_44_5,Paciente com Esteatose,0.0023691031797212006,8.910845993930702e-11,3.801925425328191e-12,6.698299351408978e-12,3.276968896436569e-23,-3.238384956985524e-17,8.291891327653843e-24
ROI_44_6,Paciente com Esteatose,0.002108720341604618,7.286225406396202e-11,5.749619339871551e-12,8.117909171727303e-12,5.522970323167542e-23,5.191252417777595e-17,5.057266454035578e-24
ROI_44_7,Paciente com Esteatose,0.002020797109830804,2.6281120377718814e-10,3.5287684195645122e-12,5.5296356122465024e-12,2.388607498404942e-23,-6.767513775046674e-17,-5.108412523606736e-24
ROI_44_8,Paciente com Esteatose,0.0021258568599401553,3.831777062989685e-09,1.1797353252203253e-11,7.010089026463309e-12,4.153919194410797e-23,4.0600497506881745e-17,4.835813714070658e-23
ROI_44_9,Paciente com Esteatose,0.002338535739195683,1.3497909236649918e-08,2.679062123256916e-11,1.552654755894703e-11,2.6511146730123915e-22,1.7383889562904672e-15,1.7318870886488217e-22
ROI_45_0,Paciente com Esteatose,0.002110082945482306,2.4541797395729345e-09,3.556694212303114e-11,2.3680388679061167e-11,3.306301876587547e-22,1.2520562556480988e-16,-6.024768118329758e-22
ROI_45_1,Paciente com Esteatose,0.0026560438419452152,3.6101696291871507e-09,2.4066879797630233e-11,4.01027939332108e-11,5.687630279207905e-22,-6.76065208613288e-16,1.108464852025241e-21
ROI_45_2,Paciente com Esteatose,0.0023592335263399895,2.59835477631374e-09,7.538886469789896e-12,6.624435041898363e-11,-7.52397971669711e-22,3.3696836335828296e-15,1.2749349737368921e-21
ROI_45_3,Paciente com Esteatose,0.002665329208426899,6.880483185596247e-09,1.5059101883248584e-11,7.609458035460907e-11,-1.8874329717538103e-22,6.196567082126543e-15,2.568982520363228e-21
ROI_45_4,Paciente com Esteatose,0.0025014804430494543,5.196049377805763e-09,4.909195490989468e-12,4.36146367290087e-11,6.356657998249393e-22,-3.1436109000160794e-15,-5.67638989941609e-23
ROI_45_5,Paciente com Esteatose,0.0024523275174809004,9.30654560645949e-09,6.49929878237656e-11,7.549888703648167e-11,-5.2615264472769665e-21,7.00785913557598e-15,5.348472078023618e-22
ROI_45_6,Paciente com Esteatose,0.0021712555657457553,2.8242301829582125e-08,7.709939662756066e-12,1.704346068867311e-11,1.2606799828897464e-22,2.17128158032025e-15,1.492549846644898e-22
ROI_45_7,Paciente com Esteatose,0.0032163285601171264,9.430235480578734e-09,2.92155910523764e-10,7.837011593065791e-11,2.8343242188938674e-21,4.317558705977646e-15,1.1514893608816749e-20
ROI_45_8,Paciente com Esteatose,0.0021616506083102236,3.641160843030658e-09,1.0340543458821082e-11,5.1626143731078074e-11,7.320306300652874e-22,-1.695847130066553e-16,9.417851245534525e-22
ROI_45_9,Paciente com Esteatose,0.003567208624766686,1.923333685414633e-08,6.149710796563161e-11,2.057439296098502e-11,-1.7340458362649271e-22,-2.4700844153740476e-15,-7.110027776345801e-22
ROI_46_0,Paciente com Esteatose,0.0023081529769972825,3.8701375914860484e-09,8.629258569119955e-12,3.4964585368749044e-11,5.169582991959155e-22,2.048919094344253e-15,-3.1876578653440417e-22
ROI_46_1,Paciente com Esteatose,0.002041196078738995,5.715026731801982e-09,6.255275768777701e-12,1.79174106362829e-11,1.8964061075041222e-22,-4.322747180952606e-16,4.1657699021703824e-24
ROI_46_2,Paciente com Esteatose,0.0016397950758109622,6.674407459384311e-10,2.2198332320962639e-13,1.2249029731641749e-12,6.191081624164462e-25,1.8593079767094233e-17,-1.5707463314205202e-25
ROI_46_3,Paciente com Esteatose,0.001799359506851283,2.5059223499567714e-10,2.756369412767863e-12,1.3787260047303889e-12,-1.7533000664463716e-24,1.2513093062698684e-17,-2.0371136899572847e-24
ROI_46_4,Paciente com Esteatose,0.001622496527139028,3.456115742563528e-10,1.9563512097166917e-12,1.2321849411430154e-13,-2.4464723415589667e-26,1.6167893775965757e-18,-5.533011771979284e-26
ROI_46_5,Paciente com Esteatose,0.0018107360733866573,7.254560336867963e-09,1.155815691770596e-11,1.1771774193981255e-11,-1.3630196407982467e-22,-1.002639156891807e-15,-1.662064136698574e-23
ROI_46_6,Paciente com Esteatose,0.0015272430183129453,1.931747485102911e-09,7.490532318513676e-14,2.9261418728138243e-13,-3.93087781620903e-26,-1.1476408133258261e-17,-1.82081600549499e-26
ROI_46_7,Paciente com Esteatose,0.0014474384527686057,3.53981187259527e-10,5.760879459745483e-14,2.4215241367938066e-12,-2.4744054832524953e-25,-3.260376662365701e-17,-8.69929156552193e-25
ROI_46_8,Paciente com Esteatose,0.0017492197368824654,1.2955388316413958e-09,4.984901861246387e-12,8.443963118287567e-13,-7.541027247355282e-26,-2.9651717328781146e-17,-1.7307564353247556e-24
ROI_46_9,Paciente com Esteatose,0.0014782433105995797,6.071715223577201e-11,2.952606022746465e-12,4.878311829111322e-13,5.482848369906888e-25,-3.7591149795492378e-19,-2.0533560640197854e-25
ROI_47_0,Paciente com Esteatose,0.0024654122742972526,1.1045370548712271e-10,5.695365085915631e-12,3.3584910926138854e-12,-9.050237314527137e-24,-3.450241081810853e-17,-1.1569134670397864e-23
ROI_47_1,Paciente com Esteatose,0.002475853387818771,1.9016802736809026e-09,3.5650231116638612e-12,5.423766088225401e-12,2.1882550661700725e-23,-1.0341514178451206e-16,-9.484794778250398e-24
ROI_47_2,Paciente com Esteatose,0.0024090125546562015,2.597377005909667e-10,2.4702104567913295e-11,2.618653298948e-12,-1.655230888657181e-23,-4.028118666178371e-17,1.3022941052934582e-23
ROI_47_3,Paciente com Esteatose,0.0015872064268348544,5.007952705171533e-11,6.204011208131616e-13,8.295158156216265e-13,5.588147138101298e-25,-1.811625237361116e-18,-2.0455551911977877e-25
ROI_47_4,Paciente com Esteatose,0.0012702517643853565,6.655523772044773e-11,9.486477280413131e-14,4.5281152241671226e-13,-7.773886766410427e-26,-2.870548934280059e-18,5.257627157935511e-26
ROI_47_5,Paciente com Esteatose,0.0012219838034316587,1.8234489204491758e-10,8.655879380859154e-14,3.76983590439709e-13,-1.4415329637338854e-26,1.022419741236906e-18,-6.655554629631539e-26
ROI_47_6,Paciente com Esteatose,0.0013537985197916882,2.3163919421574832e-10,9.906767061962004e-13,5.840806825477184e-13,-4.122058293851552e-25,-8.725537812955237e-18,-1.6579465834597304e-25
ROI_47_7,Paciente com Esteatose,0.001630642910329666,5.13260341608455e-10,6.631405267001443e-13,1.1240412063499063e-12,9.061486665116885e-25,-3.4045449995584585e-18,-3.4739124052233253e-25
ROI_47_8,Paciente com Esteatose,0.001503956074954398,1.2080979240206272e-09,4.926309391923307e-13,2.3779269561642186e-12,2.1663673565220482e-24,-3.863306865712846e-17,-1.3895341109531785e-24
ROI_47_9,Paciente com Esteatose,0.0018149686340941775,3.5855809273819434e-10,9.311607271613212e-12,6.79603838504253e-12,-3.2567559164115757e-23,-7.555003856010616e-17,-4.3152139297493703e-23
ROI_48_0,Paciente com Esteatose,0.0029126224341688516,1.4001128606189337e-09,6.420861016968147e-11,5.70069877052168e-11,-3.4489574417703184e-21,-1.444817669911333e-15,-7.17208675758994e-24
ROI_48_1,Paciente com Esteatose,0.0027458724366757783,3.089291842223742e-09,6.047950875251487e-12,2.188782511597852e-12,-5.995340825339532e-24,-1.0590543419596958e-16,5.241603362878377e-24
ROI_48_2,Paciente com Esteatose,0.003015043172590443,9.875096699559127e-11,3.9821709812070125e-11,2.0264550970545216e-11,-5.431369798300353e-22,7.48332907757847e-17,-1.9075037078836596e-22
ROI_48_3,Paciente com Esteatose,0.0027254651256362556,7.437978627151152e-09,4.456478143049765e-11,4.22720713441022e-11,9.548706367415403e-22,-3.1620152929253732e-15,1.5666903276891647e-21
ROI_48_4,Paciente com Esteatose,0.0026098829134122556,2.7314675768272683e-08,3.393788317283652e-11,7.0372297319063815e-12,-8.789198096011498e-23,3.600148915505257e-16,6.405011666768954e-23
ROI_48_5,Paciente com Esteatose,0.0027929402771906687,2.2145624375474387e-08,7.592298888160185e-12,1.901962379444766e-12,-1.2332514523603357e-24,-6.661771521458185e-17,7.121530137464999e-24
ROI_48_6,Paciente com Esteatose,0.002697248036262235,4.407930039479023e-09,4.631117001379069e-11,3.191027728785411e-11,1.2239642432258864e-21,-1.932379539179159e-15,8.189654297928714e-23
ROI_48_7,Paciente com Esteatose,0.003007101467573852,1.3897878662656068e-08,4.7839556855187095e-11,1.338096325091506e-11,3.3807502578325717e-22,-1.429306377951404e-15,1.7953874109911634e-23
ROI_48_8,Paciente com Esteatose,0.0029847271312004042,1.4255775017081642e-08,5.8111315997373266e-11,2.3827556466690156e-11,-6.633428387374464e-22,-1.9054120543375998e-15,5.883154603218643e-22
ROI_48_9,Paciente com Esteatose,0.002953255854331757,9.27585501077504e-09,3.668637462632986e-12,2.3290974404334987e-11,-4.3740119428748963e-23,3.5121253837316596e-16,2.1080494895287643e-22
ROI_49_0,Paciente com Esteatose,0.005225495449129751,2.524570345194012e-08,2.5246242078473723e-09,5.789053012556078e-11,5.735085625129435e-22,-4.671039764740491e-15,-2.2124007283386056e-20
ROI_49_1,Paciente com Esteatose,0.004931472095930568,2.338035874498512e-08,3.1627280222870777e-10,1.5175143776940017e-10,-6.665478661598038e-21,-2.2664368144908337e-14,3.2570244084819193e-20
ROI_49_2,Paciente com Esteatose,0.0030741176474749655,1.3213054582673215e-08,1.8636296606466217e-10,8.773163831924764e-11,4.058070348213757e-21,-3.783131115256458e-16,1.0458243321688708e-20
ROI_49_3,Paciente com Esteatose,0.0032268313764991026,1.3279647258461348e-08,4.15530363710999e-11,1.697613747213147e-10,1.3969260144812738e-20,-1.051615630053204e-14,2.8550590025090868e-21
ROI_49_4,Paciente com Esteatose,0.003433556502188978,1.4019440029931818e-09,8.567601357831598e-11,1.2763369391427188e-10,-4.0903876996997184e-21,-1.2969611286612203e-15,1.2704573705048707e-20
ROI_49_5,Paciente com Esteatose,0.004086500495156081,3.8540987829425185e-09,5.595603126019311e-11,2.4243298845848605e-10,-1.1760326455845352e-21,-6.6267802465282886e-15,2.8212009335185254e-20
ROI_49_6,Paciente com Esteatose,0.004244979369554636,6.892709493025087e-09,1.0408240763933895e-10,7.22247932091177e-11,-5.3803700698431146e-21,-5.412699034684339e-15,-3.2039313446120095e-21
ROI_49_7,Paciente com Esteatose,0.0033085630634525996,8.109359487147571e-09,3.841804800048179e-11,5.4558489165870305e-11,-2.4776331881418544e-21,4.208957424644327e-16,-3.1692092791912683e-22
ROI_49_8,Paciente com Esteatose,0.003266425671707774,2.1705441605207447e-09,8.030728246851242e-12,3.923403063226948e-11,1.9199817140006632e-22,1.7049512796940567e-15,6.694317771605906e-22
ROI_49_9,Paciente com Esteatose,0.0031973634467626338,8.755238331471328e-09,8.222380072950807e-11,5.242468076665089e-11,3.071905276435734e-21,3.282593661967826e-15,1.5525152727558541e-21
ROI_50_0,Paciente com Esteatose,0.0016870715829682705,1.4244825582656997e-09,6.051837572459563e-12,9.835235516064264e-12,7.509399917435746e-23,3.1381625533723017e-16,1.0885410448754383e-23
ROI_50_1,Paciente com Esteatose,0.0021418417323528813,2.980811834107686e-09,1.4561474177883094e-11,4.214880317488478e-12,2.2381156916388614e-24,1.0767776907089756e-16,-3.294432701296994e-23
ROI_50_2,Paciente com Esteatose,0.0016962759483416818,2.5401473278411847e-10,1.0846656498785817e-11,5.881133985087119e-12,4.5880588163568845e-23,-7.644040543859559e-17,-1.0067050785178238e-23
ROI_50_3,Paciente com Esteatose,0.001784741209598577,5.084092124364869e-10,8.484114513118816e-13,1.5925210793494408e-12,-1.822794525610886e-24,1.4963488437030016e-17,3.22505351191022e-25
ROI_50_4,Paciente com Esteatose,0.0022244192769892757,7.818804372366368e-09,1.4235655871474273e-11,6.233725080755771e-11,1.5984068142110856e-21,-3.814616567902152e-15,-9.452606676923756e-22
ROI_50_5,Paciente com Esteatose,0.002108246920114109,1.08797328244845e-09,9.939185626075145e-13,1.820062925250111e-11,7.708000231351383e-23,-2.8135429037773125e-16,-7.15544576153289e-24
ROI_50_6,Paciente com Esteatose,0.0016440610706105465,2.7141173447932654e-09,4.371363524878678e-12,1.6546189896818105e-12,3.953610566709159e-24,4.8624750673576566e-17,-2.0423146793031272e-24
ROI_50_7,Paciente com Esteatose,0.0015885479138300449,1.8473861820470827e-10,2.8684898756655625e-12,1.225128717576295e-12,2.224037739047992e-24,1.6645989152149146e-17,-5.730312811156023e-25
ROI_50_8,Paciente com Esteatose,0.001954753770978841,2.4706707634342986e-09,5.2990280366888876e-12,3.9549146843467896e-12,7.813925067057597e-24,-1.4182661713895133e-16,1.6332223914372465e-23
ROI_50_9,Paciente com Esteatose,0.0016312165403914276,2.9713617217690074e-09,1.47872109414677e-12,8.94662895783431e-13,-6.211833357304763e-25,1.611704844133231e-17,8.203990903228024e-25
ROI_51_0,Paciente com Esteatose,0.0014144490410961,1.5236846022523819e-09,5.867697786981039e-12,1.445974265890756e-12,6.1666911149839705e-25,3.300393942595805e-17,-4.166479113818617e-24
ROI_51_1,Paciente com Esteatose,0.001708775119367525,2.1861063040830446e-09,4.548728952938522e-12,5.952661322960421e-12,-2.854630080298822e-23,2.2851155024145697e-16,-1.2023370440357314e-23
ROI_51_2,Paciente com Esteatose,0.0013587190136924497,2.2978414012768002e-10,2.123752285471569e-13,3.963192844649096e-13,-1.0329278164764843e-25,2.5136266840212e-18,5.0505894483481857e-26
ROI_51_3,Paciente com Esteatose,0.0016379512317844305,3.683980245335802e-09,4.565817788879158e-12,1.905361489687959e-12,7.235959447975477e-25,8.838645870333187e-17,5.5730795651849306e-24
ROI_51_4,Paciente com Esteatose,0.0013067393237528868,6.319366218791788e-10,1.3762791179636731e-12,2.583211807120173e-12,-3.2426963866960915e-24,-4.4060229088829925e-17,3.63439771335871e-24
ROI_51_5,Paciente com Esteatose,0.0014112760145212828,9.970413704925978e-10,1.1717946685716146e-12,9.331854238736218e-14,2.348291305439956e-26,1.4316827904079466e-18,2.0020299446744812e-26
ROI_51_6,Paciente com Esteatose,0.001330544461754738,9.024207012666609e-10,4.156442816676561e-12,3.242474413556895e-13,3.1700390499737587e-25,8.956511572525322e-18,-2.0298406737039658e-25
ROI_51_7,Paciente com Esteatose,0.0015699716609276415,9.80853244750303e-10,1.809332012923663e-12,2.79115940868736e-12,5.699861934739032e-24,6.196872240349375e-17,2.6182057181809875e-24
ROI_51_8,Paciente com Esteatose,0.0016461558713477234,7.999890395563367e-10,5.754221903312734e-13,1.2219467688299615e-12,-9.436570563623233e-25,4.783641578206324e-18,3.9924999548340675e-25
ROI_51_9,Paciente com Esteatose,0.0016264892267173854,2.7104671279958968e-09,3.16345361167872e-12,3.1414608846079863e-12,-8.679114261418997e-24,-1.1855272581321768e-16,-4.769439360800134e-24
ROI_52_0,Paciente com Esteatose,0.0014907258804314188,1.634692163042459e-09,2.0758782452475477e-12,1.5733900078363604e-12,2.1212428292974066e-24,-6.1269176819315894e-18,-1.8936489373783976e-24
ROI_52_1,Paciente com Esteatose,0.002069515827765666,3.27300185096411e-10,1.2933246872560158e-11,8.776689712354134e-12,-4.367625165810752e-23,7.03463485408459e-17,-8.268117510345762e-23
ROI_52_2,Paciente com Esteatose,0.0018330516290682754,1.974167203291551e-09,3.992343754526469e-12,8.82972460765356e-12,-5.234059892246721e-23,2.6007593073021375e-16,2.965641445102294e-24
ROI_52_3,Paciente com Esteatose,0.0015129793152940086,2.3899690667474873e-09,4.1012857021846895e-12,3.785222946282008e-12,1.2719591534721939e-23,-4.403062802957812e-17,7.787331463210803e-24
ROI_52_4,Paciente com Esteatose,0.0020296397115671947,1.9557866915227033e-09,3.1360163769803315e-12,8.792029487685756e-12,2.907640162423041e-23,3.725123616435632e-17,-3.585900846380391e-23
ROI_52_5,Paciente com Esteatose,0.0016243218723730464,2.8870623730010516e-09,1.2598717613518202e-12,4.763300255861345e-12,-2.275448706254124e-24,1.0841710653005361e-16,-1.1444760566744406e-23
ROI_52_6,Paciente com Esteatose,0.0019031038649904505,1.4930661629523192e-09,1.5877461710145948e-11,5.720078187857689e-12,1.0194578983381496e-23,9.142000148166438e-17,5.355041953627613e-23
ROI_52_7,Paciente com Esteatose,0.001664490423691995,5.346045609358091e-10,9.788252899458254e-12,3.1531237863694876e-12,1.4868775000372547e-23,8.918659163663974e-18,9.26126477882891e-24
ROI_52_8,Paciente com Esteatose,0.002098977701590224,2.89488808778823e-09,3.529459440818823e-12,9.458828128927604e-12,-5.2641911830922754e-23,4.97279893215833e-16,-1.468760651643854e-23
ROI_52_9,Paciente com Esteatose,0.0019235023148187651,9.312042909199136e-10,7.248564734100066e-12,6.490426182856701e-12,4.4449666609139306e-23,-5.268515576099338e-17,2.466004812643468e-24
ROI_53_0,Paciente com Esteatose,0.0021570798180491914,9.265366332409597e-10,6.549278825780683e-13,2.0160552571023192e-13,5.993329198527261e-26,3.105062054994695e-18,-4.21262345689719e-26
ROI_53_1,Paciente com Esteatose,0.002743291698974264,5.774898427085087e-10,9.99563177161701e-12,2.262984966177269e-12,1.0429352798218807e-23,5.43750937599643e-17,2.658518701454816e-24
ROI_53_2,Paciente com Esteatose,0.0025798134822822803,7.177402549571389e-09,2.0736219910485504e-12,1.0500914122802093e-12,-1.174523130399279e-24,3.50337177351811e-17,-1.0107418462124253e-24
ROI_53_3,Paciente com Esteatose,0.0027313517949748367,8.041784057430239e-09,3.149416735454039e-11,1.585857115631483e-12,4.117395552259765e-24,1.3175063132809107e-16,1.0423842803861537e-23
ROI_53_4,Paciente com Esteatose,0.002248358983646035,8.015651107060362e-10,3.8154596300347014e-11,9.993876945152742e-12,1.9277949069019213e-22,2.458223698120033e-16,3.034172654294991e-23
ROI_53_5,Paciente com Esteatose,0.002638204514460223,1.7191442832095554e-10,2.139554488740409e-11,3.2293078847017834e-12,-2.2478904634018435e-23,-4.209548265434288e-17,-1.4670659599349536e-23
ROI_53_6,Paciente com Esteatose,0.0027500928961101175,1.472188020221159e-09,2.1911783299644665e-13,4.980912273476783e-13,-7.861834799840496e-26,-1.3383619024006737e-17,-1.445558572608661e-25
ROI_53_7,Paciente com Esteatose,0.00281207911641319,8.2901970703304e-09,2.95879858290454e-11,8.327657683068203e-12,-6.778072900806534e-23,-3.608142940479645e-16,1.1177427228417164e-22
ROI_53_8,Paciente com Esteatose,0.0022096469471554097,8.219903423799089e-09,4.356334817478522e-12,3.0382783345656714e-12,6.940415494888292e-24,6.768103328724917e-17,-8.603005405869893e-24
ROI_53_9,Paciente com Esteatose,0.0021770175776695396,1.9013984477160187e-09,6.7738599363385475e-12,6.522217828153367e-12,3.988864109003743e-23,-8.512164369645208e-17,-1.6979658655749805e-23
ROI_54_0,Paciente com Esteatose,0.0016384678624335107,1.383050701888114e-10,5.134170918806124e-12,1.4005663201781668e-12,-1.3587346858019557e-24,-3.658748941992713e-18,3.501300982340902e-24
ROI_54_1,Paciente com Esteatose,0.0020035933456238196,7.147205735456886e-10,3.831130465764438e-11,6.671725406135397e-12,-7.167167172370693e-24,-1.7836322591602194e-16,-1.064236342434859e-22
ROI_54_2,Paciente com Esteatose,0.0019804312365520023,2.0273423050236168e-10,3.022834890318825e-11,8.40342055567693e-12,-1.1934663073378697e-22,9.226466836904443e-17,6.078438278465906e-23
ROI_54_3,Paciente com Esteatose,0.0025809309921756693,4.82401353299644e-10,4.8678704464956356e-11,4.079794524307562e-11,1.7250378387488694e-21,6.41120391324602e-16,-5.743446113235013e-22
ROI_54_4,Paciente com Esteatose,0.0025114938086518057,4.3360040132250914e-10,3.801805760891446e-11,2.5516859881512962e-11,2.7479039030123015e-22,5.108532598022394e-16,7.4574334051329995e-22
ROI_54_5,Paciente com Esteatose,0.001916029278198087,1.3977267586294969e-11,7.520793633729787e-12,3.417846107624863e-12,6.4991185556136194e-24,1.2776563928659949e-17,1.6063556489855472e-23
ROI_54_6,Paciente com Esteatose,0.002458290883883354,1.1870062217907943e-09,1.4740271403140188e-11,1.679700681121072e-11,2.5737694761725202e-22,3.4957617146070835e-16,-6.010572707005788e-23
ROI_54_7,Paciente com Esteatose,0.002197592104435127,3.066656739955881e-09,1.4106144049480143e-11,5.305368198660923e-12,-3.907289350663646e-23,2.898562984442916e-16,2.4078562601175077e-23
ROI_54_8,Paciente com Esteatose,0.002074058711778387,1.2786196179342831e-09,1.0538305895190036e-11,1.8537258159326332e-11,-3.916890610773869e-23,-5.519070499118285e-16,2.561139419358288e-22
ROI_54_9,Paciente com Esteatose,0.003189539865093143,6.9353122743459975e-09,9.280847831467602e-12,3.836408191478626e-11,-6.258809059559828e-22,2.5537960089705828e-15,3.6374475589697723e-22
